comune,comune_codice_istat,stemma_araldica,stemma,nome_file,comune_codice_istat,comune_codice_istat,est
Ales,095004,https://i0.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/ales-1.jpg?fit=227%2C300&ssl=1,https://raw.githubusercontent.com/opendatasicilia/OpenDataSicilia-per-il-Coronavirus/main/docs/info_covid/Stemma_comuni_Italia/comuni/ales-1.jpg,ales-1.jpg,095004,095004,jpg
Allai,095005,https://i0.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/allai-1.jpg?fit=227%2C300&ssl=1,https://raw.githubusercontent.com/opendatasicilia/OpenDataSicilia-per-il-Coronavirus/main/docs/info_covid/Stemma_comuni_Italia/comuni/allai-1.jpg,allai-1.jpg,095005,095005,jpg
Arborea,095006,https://i1.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/arborea-1.jpg?fit=239%2C300&ssl=1,https://raw.githubusercontent.com/opendatasicilia/OpenDataSicilia-per-il-Coronavirus/main/docs/info_covid/Stemma_comuni_Italia/comuni/arborea-1.jpg,arborea-1.jpg,095006,095006,jpg
Ardauli,095007,https://i1.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/ardauli-1.jpg?fit=227%2C300&ssl=1,https://raw.githubusercontent.com/opendatasicilia/OpenDataSicilia-per-il-Coronavirus/main/docs/info_covid/Stemma_comuni_Italia/comuni/ardauli-1.jpg,ardauli-1.jpg,095007,095007,jpg
Assolo,095008,https://i2.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/assolo-1.jpg?fit=206%2C300&ssl=1,https://raw.githubusercontent.com/opendatasicilia/OpenDataSicilia-per-il-Coronavirus/main/docs/info_covid/Stemma_comuni_Italia/comuni/assolo-1.jpg,assolo-1.jpg,095008,095008,jpg
Asuni,095009,https://i0.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/asuni-1.jpg?fit=250%2C300&ssl=1,https://raw.githubusercontent.com/opendatasicilia/OpenDataSicilia-per-il-Coronavirus/main/docs/info_covid/Stemma_comuni_Italia/comuni/asuni-1.jpg,asuni-1.jpg,095009,095009,jpg
Baradili,095010,https://i2.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/baradili-1.jpg?fit=200%2C300&ssl=1,https://raw.githubusercontent.com/opendatasicilia/OpenDataSicilia-per-il-Coronavirus/main/docs/info_covid/Stemma_comuni_Italia/comuni/baradili-1.jpg,baradili-1.jpg,095010,095010,jpg
Baratili San Pietro,095011,https://i2.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/baratilisanpietro-1.jpg?fit=203%2C300&ssl=1,https://raw.githubusercontent.com/opendatasicilia/OpenDataSicilia-per-il-Coronavirus/main/docs/info_covid/Stemma_comuni_Italia/comuni/baratilisanpietro-1.jpg,baratilisanpietro-1.jpg,095011,095011,jpg
Baressa,095012,https://i2.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/baressa-1.jpg?fit=202%2C300&ssl=1,https://raw.githubusercontent.com/opendatasicilia/OpenDataSicilia-per-il-Coronavirus/main/docs/info_covid/Stemma_comuni_Italia/comuni/baressa-1.jpg,baressa-1.jpg,095012,095012,jpg
Bauladu,095013,https://i0.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/bauladu-1.jpg?fit=217%2C300&ssl=1,https://raw.githubusercontent.com/opendatasicilia/OpenDataSicilia-per-il-Coronavirus/main/docs/info_covid/Stemma_comuni_Italia/comuni/bauladu-1.jpg,bauladu-1.jpg,095013,095013,jpg
Bidonì,095014,https://i0.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/bidoni-1.jpg?fit=200%2C300&ssl=1,https://raw.githubusercontent.com/opendatasicilia/OpenDataSicilia-per-il-Coronavirus/main/docs/info_covid/Stemma_comuni_Italia/comuni/bidoni-1.jpg,bidoni-1.jpg,095014,095014,jpg
Bonarcado,095015,https://i2.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/bonarcado-1.jpg?fit=227%2C300&ssl=1,https://raw.githubusercontent.com/opendatasicilia/OpenDataSicilia-per-il-Coronavirus/main/docs/info_covid/Stemma_comuni_Italia/comuni/bonarcado-1.jpg,bonarcado-1.jpg,095015,095015,jpg
Boroneddu,095016,https://i2.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/boroneddu-1.jpg?fit=227%2C300&ssl=1,https://raw.githubusercontent.com/opendatasicilia/OpenDataSicilia-per-il-Coronavirus/main/docs/info_covid/Stemma_comuni_Italia/comuni/boroneddu-1.jpg,boroneddu-1.jpg,095016,095016,jpg
Busachi,095017,https://i0.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/busachi-1.jpg?fit=202%2C300&ssl=1,https://raw.githubusercontent.com/opendatasicilia/OpenDataSicilia-per-il-Coronavirus/main/docs/info_covid/Stemma_comuni_Italia/comuni/busachi-1.jpg,busachi-1.jpg,095017,095017,jpg
Cabras,095018,https://i0.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/cabras-1.jpg?fit=239%2C300&ssl=1,https://raw.githubusercontent.com/opendatasicilia/OpenDataSicilia-per-il-Coronavirus/main/docs/info_covid/Stemma_comuni_Italia/comuni/cabras-1.jpg,cabras-1.jpg,095018,095018,jpg
Cuglieri,095019,https://i0.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/cuglieri-1.jpg?fit=227%2C300&ssl=1,https://raw.githubusercontent.com/opendatasicilia/OpenDataSicilia-per-il-Coronavirus/main/docs/info_covid/Stemma_comuni_Italia/comuni/cuglieri-1.jpg,cuglieri-1.jpg,095019,095019,jpg
Fordongianus,095020,https://i1.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/fordongianus-1.jpg?fit=234%2C300&ssl=1,https://raw.githubusercontent.com/opendatasicilia/OpenDataSicilia-per-il-Coronavirus/main/docs/info_covid/Stemma_comuni_Italia/comuni/fordongianus-1.jpg,fordongianus-1.jpg,095020,095020,jpg
Ghilarza,095021,https://i1.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Ghilarza-Stemma.png?fit=227%2C300&ssl=1,https://raw.githubusercontent.com/opendatasicilia/OpenDataSicilia-per-il-Coronavirus/main/docs/info_covid/Stemma_comuni_Italia/comuni/Ghilarza-Stemma.png,Ghilarza-Stemma.png,095021,095021,png
Gonnoscodina,095022,https://i1.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Gonnoscodina-Stemma.png?fit=244%2C300&ssl=1,https://raw.githubusercontent.com/opendatasicilia/OpenDataSicilia-per-il-Coronavirus/main/docs/info_covid/Stemma_comuni_Italia/comuni/Gonnoscodina-Stemma.png,Gonnoscodina-Stemma.png,095022,095022,png
Gonnosnò,095023,https://i2.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Gonnosno-Stemma.png?fit=239%2C300&ssl=1,https://raw.githubusercontent.com/opendatasicilia/OpenDataSicilia-per-il-Coronavirus/main/docs/info_covid/Stemma_comuni_Italia/comuni/Gonnosno-Stemma.png,Gonnosno-Stemma.png,095023,095023,png
Gonnostramatza,095024,https://i2.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Gonnostramatza-Stemma.png?fit=239%2C300&ssl=1,https://raw.githubusercontent.com/opendatasicilia/OpenDataSicilia-per-il-Coronavirus/main/docs/info_covid/Stemma_comuni_Italia/comuni/Gonnostramatza-Stemma.png,Gonnostramatza-Stemma.png,095024,095024,png
Marrubiu,095025,https://i0.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Marrubiu-Stemma.png?fit=217%2C300&ssl=1,https://raw.githubusercontent.com/opendatasicilia/OpenDataSicilia-per-il-Coronavirus/main/docs/info_covid/Stemma_comuni_Italia/comuni/Marrubiu-Stemma.png,Marrubiu-Stemma.png,095025,095025,png
Masullas,095026,https://i0.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Masullas-Stemma.png?fit=246%2C300&ssl=1,https://raw.githubusercontent.com/opendatasicilia/OpenDataSicilia-per-il-Coronavirus/main/docs/info_covid/Stemma_comuni_Italia/comuni/Masullas-Stemma.png,Masullas-Stemma.png,095026,095026,png
Milis,095027,https://i1.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Milis-Stemma.png?fit=215%2C300&ssl=1,https://raw.githubusercontent.com/opendatasicilia/OpenDataSicilia-per-il-Coronavirus/main/docs/info_covid/Stemma_comuni_Italia/comuni/Milis-Stemma.png,Milis-Stemma.png,095027,095027,png
Mogorella,095028,https://i1.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Mogorella-Stemma.png?fit=238%2C300&ssl=1,https://raw.githubusercontent.com/opendatasicilia/OpenDataSicilia-per-il-Coronavirus/main/docs/info_covid/Stemma_comuni_Italia/comuni/Mogorella-Stemma.png,Mogorella-Stemma.png,095028,095028,png
Mogoro,095029,https://i0.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Mogoro-Stemma.png?fit=227%2C300&ssl=1,https://raw.githubusercontent.com/opendatasicilia/OpenDataSicilia-per-il-Coronavirus/main/docs/info_covid/Stemma_comuni_Italia/comuni/Mogoro-Stemma.png,Mogoro-Stemma.png,095029,095029,png
Morgongiori,095030,https://i2.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Morgongiori-Stemma.png?fit=227%2C300&ssl=1,https://raw.githubusercontent.com/opendatasicilia/OpenDataSicilia-per-il-Coronavirus/main/docs/info_covid/Stemma_comuni_Italia/comuni/Morgongiori-Stemma.png,Morgongiori-Stemma.png,095030,095030,png
Narbolia,095031,https://i1.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Narbolia-Stemma.png?fit=202%2C300&ssl=1,https://raw.githubusercontent.com/opendatasicilia/OpenDataSicilia-per-il-Coronavirus/main/docs/info_covid/Stemma_comuni_Italia/comuni/Narbolia-Stemma.png,Narbolia-Stemma.png,095031,095031,png
Neoneli,095032,https://i1.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Neoneli-Stemma.png?fit=214%2C300&ssl=1,https://raw.githubusercontent.com/opendatasicilia/OpenDataSicilia-per-il-Coronavirus/main/docs/info_covid/Stemma_comuni_Italia/comuni/Neoneli-Stemma.png,Neoneli-Stemma.png,095032,095032,png
Norbello,095033,https://i1.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Norbello-Stemma.png?fit=198%2C300&ssl=1,https://raw.githubusercontent.com/opendatasicilia/OpenDataSicilia-per-il-Coronavirus/main/docs/info_covid/Stemma_comuni_Italia/comuni/Norbello-Stemma.png,Norbello-Stemma.png,095033,095033,png
Nughedu Santa Vittoria,095034,https://i0.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Nughedu-Santa-Vittoria.jpg?fit=229%2C300&ssl=1,https://raw.githubusercontent.com/opendatasicilia/OpenDataSicilia-per-il-Coronavirus/main/docs/info_covid/Stemma_comuni_Italia/comuni/Nughedu-Santa-Vittoria.jpg,Nughedu-Santa-Vittoria.jpg,095034,095034,jpg
Nurachi,095035,https://i2.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Nurachi-Stemma.png?fit=221%2C300&ssl=1,https://raw.githubusercontent.com/opendatasicilia/OpenDataSicilia-per-il-Coronavirus/main/docs/info_covid/Stemma_comuni_Italia/comuni/Nurachi-Stemma.png,Nurachi-Stemma.png,095035,095035,png
Nureci,095036,https://i1.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Nureci-Stemma.png?fit=228%2C300&ssl=1,https://raw.githubusercontent.com/opendatasicilia/OpenDataSicilia-per-il-Coronavirus/main/docs/info_covid/Stemma_comuni_Italia/comuni/Nureci-Stemma.png,Nureci-Stemma.png,095036,095036,png
Ollastra,095037,https://i0.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Ollastra-Stemma.png?fit=239%2C300&ssl=1,https://raw.githubusercontent.com/opendatasicilia/OpenDataSicilia-per-il-Coronavirus/main/docs/info_covid/Stemma_comuni_Italia/comuni/Ollastra-Stemma.png,Ollastra-Stemma.png,095037,095037,png
Oristano,095038,https://i1.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Oristano.jpg?fit=288%2C300&ssl=1,https://raw.githubusercontent.com/opendatasicilia/OpenDataSicilia-per-il-Coronavirus/main/docs/info_covid/Stemma_comuni_Italia/comuni/Oristano.jpg,Oristano.jpg,095038,095038,jpg
Palmas Arborea,095039,https://i2.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Palmas_Arborea-Stemma.png?fit=202%2C300&ssl=1,https://raw.githubusercontent.com/opendatasicilia/OpenDataSicilia-per-il-Coronavirus/main/docs/info_covid/Stemma_comuni_Italia/comuni/Palmas_Arborea-Stemma.png,Palmas_Arborea-Stemma.png,095039,095039,png
Pau,095040,https://i1.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Pau-Stemma.png?fit=239%2C300&ssl=1,https://raw.githubusercontent.com/opendatasicilia/OpenDataSicilia-per-il-Coronavirus/main/docs/info_covid/Stemma_comuni_Italia/comuni/Pau-Stemma.png,Pau-Stemma.png,095040,095040,png
Paulilatino,095041,https://i1.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Paulilatino-Stemma.png?fit=239%2C300&ssl=1,https://raw.githubusercontent.com/opendatasicilia/OpenDataSicilia-per-il-Coronavirus/main/docs/info_covid/Stemma_comuni_Italia/comuni/Paulilatino-Stemma.png,Paulilatino-Stemma.png,095041,095041,png
Pompu,095042,https://i0.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Pompu-Stemma.png?fit=227%2C300&ssl=1,https://raw.githubusercontent.com/opendatasicilia/OpenDataSicilia-per-il-Coronavirus/main/docs/info_covid/Stemma_comuni_Italia/comuni/Pompu-Stemma.png,Pompu-Stemma.png,095042,095042,png
Riola Sardo,095043,https://i1.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/riola_Sardo_stemma.gif?fit=201%2C300&ssl=1,https://raw.githubusercontent.com/opendatasicilia/OpenDataSicilia-per-il-Coronavirus/main/docs/info_covid/Stemma_comuni_Italia/comuni/riola_Sardo_stemma.gif,riola_Sardo_stemma.gif,095043,095043,gif
Ruinas,095044,https://i1.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Ruinas-Stemma.png?fit=235%2C300&ssl=1,https://raw.githubusercontent.com/opendatasicilia/OpenDataSicilia-per-il-Coronavirus/main/docs/info_covid/Stemma_comuni_Italia/comuni/Ruinas-Stemma.png,Ruinas-Stemma.png,095044,095044,png
Samugheo,095045,https://i0.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Samugheo.jpg?fit=209%2C300&ssl=1,https://raw.githubusercontent.com/opendatasicilia/OpenDataSicilia-per-il-Coronavirus/main/docs/info_covid/Stemma_comuni_Italia/comuni/Samugheo.jpg,Samugheo.jpg,095045,095045,jpg
San Nicolò d'Arcidano,095046,https://i1.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/San-Nicolò-dArcidano.jpg?fit=218%2C300&ssl=1,https://raw.githubusercontent.com/opendatasicilia/OpenDataSicilia-per-il-Coronavirus/main/docs/info_covid/Stemma_comuni_Italia/comuni/San-Nicolò-dArcidano.jpg,San-Nicolò-dArcidano.jpg,095046,095046,jpg
Santa Giusta,095047,https://i0.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Santa_Giusta-Stemma.png?fit=224%2C300&ssl=1,https://raw.githubusercontent.com/opendatasicilia/OpenDataSicilia-per-il-Coronavirus/main/docs/info_covid/Stemma_comuni_Italia/comuni/Santa_Giusta-Stemma.png,Santa_Giusta-Stemma.png,095047,095047,png
Villa Sant'Antonio,095048,https://i0.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Villa_SantAntonio-Stemma.png?fit=227%2C300&ssl=1,https://raw.githubusercontent.com/opendatasicilia/OpenDataSicilia-per-il-Coronavirus/main/docs/info_covid/Stemma_comuni_Italia/comuni/Villa_SantAntonio-Stemma.png,Villa_SantAntonio-Stemma.png,095048,095048,png
Santu Lussurgiu,095049,https://i0.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Santu_Lussurgiu-Stemma.png?fit=204%2C300&ssl=1,https://raw.githubusercontent.com/opendatasicilia/OpenDataSicilia-per-il-Coronavirus/main/docs/info_covid/Stemma_comuni_Italia/comuni/Santu_Lussurgiu-Stemma.png,Santu_Lussurgiu-Stemma.png,095049,095049,png
San Vero Milis,095050,https://i0.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/San_Vero_Milis-Stemma.png?fit=212%2C300&ssl=1,https://raw.githubusercontent.com/opendatasicilia/OpenDataSicilia-per-il-Coronavirus/main/docs/info_covid/Stemma_comuni_Italia/comuni/San_Vero_Milis-Stemma.png,San_Vero_Milis-Stemma.png,095050,095050,png
Scano di Montiferro,095051,https://i2.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Scano_di_Montiferro-Stemma.png?fit=227%2C300&ssl=1,https://raw.githubusercontent.com/opendatasicilia/OpenDataSicilia-per-il-Coronavirus/main/docs/info_covid/Stemma_comuni_Italia/comuni/Scano_di_Montiferro-Stemma.png,Scano_di_Montiferro-Stemma.png,095051,095051,png
Sedilo,095052,https://i0.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Sedilo-Stemma.png?fit=227%2C300&ssl=1,https://raw.githubusercontent.com/opendatasicilia/OpenDataSicilia-per-il-Coronavirus/main/docs/info_covid/Stemma_comuni_Italia/comuni/Sedilo-Stemma.png,Sedilo-Stemma.png,095052,095052,png
Seneghe,095053,https://i1.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Seneghe-Stemma.png?fit=237%2C300&ssl=1,https://raw.githubusercontent.com/opendatasicilia/OpenDataSicilia-per-il-Coronavirus/main/docs/info_covid/Stemma_comuni_Italia/comuni/Seneghe-Stemma.png,Seneghe-Stemma.png,095053,095053,png
Senis,095054,https://i2.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Senis-Stemma.png?fit=202%2C300&ssl=1,https://raw.githubusercontent.com/opendatasicilia/OpenDataSicilia-per-il-Coronavirus/main/docs/info_covid/Stemma_comuni_Italia/comuni/Senis-Stemma.png,Senis-Stemma.png,095054,095054,png
Sennariolo,095055,https://i0.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Sennariolo-Stemma.png?fit=227%2C300&ssl=1,https://raw.githubusercontent.com/opendatasicilia/OpenDataSicilia-per-il-Coronavirus/main/docs/info_covid/Stemma_comuni_Italia/comuni/Sennariolo-Stemma.png,Sennariolo-Stemma.png,095055,095055,png
Siamaggiore,095056,https://i2.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Siamaggiore-Stemma.png?fit=227%2C300&ssl=1,https://raw.githubusercontent.com/opendatasicilia/OpenDataSicilia-per-il-Coronavirus/main/docs/info_covid/Stemma_comuni_Italia/comuni/Siamaggiore-Stemma.png,Siamaggiore-Stemma.png,095056,095056,png
Siamanna,095057,https://i0.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Siamanna-Stemma.png?fit=227%2C300&ssl=1,https://raw.githubusercontent.com/opendatasicilia/OpenDataSicilia-per-il-Coronavirus/main/docs/info_covid/Stemma_comuni_Italia/comuni/Siamanna-Stemma.png,Siamanna-Stemma.png,095057,095057,png
Simala,095058,https://i0.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Simala-Stemma.png?fit=230%2C300&ssl=1,https://raw.githubusercontent.com/opendatasicilia/OpenDataSicilia-per-il-Coronavirus/main/docs/info_covid/Stemma_comuni_Italia/comuni/Simala-Stemma.png,Simala-Stemma.png,095058,095058,png
Simaxis,095059,https://i2.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Simaxis-Stemma.png?fit=195%2C300&ssl=1,https://raw.githubusercontent.com/opendatasicilia/OpenDataSicilia-per-il-Coronavirus/main/docs/info_covid/Stemma_comuni_Italia/comuni/Simaxis-Stemma.png,Simaxis-Stemma.png,095059,095059,png
Sini,095060,https://i1.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Sini-Stemma.png?fit=217%2C300&ssl=1,https://raw.githubusercontent.com/opendatasicilia/OpenDataSicilia-per-il-Coronavirus/main/docs/info_covid/Stemma_comuni_Italia/comuni/Sini-Stemma.png,Sini-Stemma.png,095060,095060,png
Siris,095061,https://i0.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Siris_Italia-Stemma.png?fit=227%2C300&ssl=1,https://raw.githubusercontent.com/opendatasicilia/OpenDataSicilia-per-il-Coronavirus/main/docs/info_covid/Stemma_comuni_Italia/comuni/Siris_Italia-Stemma.png,Siris_Italia-Stemma.png,095061,095061,png
Solarussa,095062,https://i2.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/solarussastemma.jpg?fit=218%2C300&ssl=1,https://raw.githubusercontent.com/opendatasicilia/OpenDataSicilia-per-il-Coronavirus/main/docs/info_covid/Stemma_comuni_Italia/comuni/solarussastemma.jpg,solarussastemma.jpg,095062,095062,jpg
Sorradile,095063,https://i2.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Sorradile-Stemma.png?fit=223%2C300&ssl=1,https://raw.githubusercontent.com/opendatasicilia/OpenDataSicilia-per-il-Coronavirus/main/docs/info_covid/Stemma_comuni_Italia/comuni/Sorradile-Stemma.png,Sorradile-Stemma.png,095063,095063,png
Tadasuni,095064,https://i2.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Tadasuni-Stemma.png?fit=213%2C300&ssl=1,https://raw.githubusercontent.com/opendatasicilia/OpenDataSicilia-per-il-Coronavirus/main/docs/info_covid/Stemma_comuni_Italia/comuni/Tadasuni-Stemma.png,Tadasuni-Stemma.png,095064,095064,png
Terralba,095065,https://i2.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Terralba-Stemma.png?fit=213%2C300&ssl=1,https://raw.githubusercontent.com/opendatasicilia/OpenDataSicilia-per-il-Coronavirus/main/docs/info_covid/Stemma_comuni_Italia/comuni/Terralba-Stemma.png,Terralba-Stemma.png,095065,095065,png
Tramatza,095066,https://i1.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Tramatza-Stemma.png?fit=201%2C300&ssl=1,https://raw.githubusercontent.com/opendatasicilia/OpenDataSicilia-per-il-Coronavirus/main/docs/info_covid/Stemma_comuni_Italia/comuni/Tramatza-Stemma.png,Tramatza-Stemma.png,095066,095066,png
Tresnuraghes,095067,https://i2.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Tresnuraghes-Stemma.png?fit=230%2C300&ssl=1,https://raw.githubusercontent.com/opendatasicilia/OpenDataSicilia-per-il-Coronavirus/main/docs/info_covid/Stemma_comuni_Italia/comuni/Tresnuraghes-Stemma.png,Tresnuraghes-Stemma.png,095067,095067,png
Ulà Tirso,095068,https://i1.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Ulà_Tirso-Stemma.png?fit=286%2C300&ssl=1,https://raw.githubusercontent.com/opendatasicilia/OpenDataSicilia-per-il-Coronavirus/main/docs/info_covid/Stemma_comuni_Italia/comuni/Ulà_Tirso-Stemma.png,Ulà_Tirso-Stemma.png,095068,095068,png
Uras,095069,https://i0.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Uras.jpg?fit=218%2C300&ssl=1,https://raw.githubusercontent.com/opendatasicilia/OpenDataSicilia-per-il-Coronavirus/main/docs/info_covid/Stemma_comuni_Italia/comuni/Uras.jpg,Uras.jpg,095069,095069,jpg
Usellus,095070,https://i1.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Usellus-Stemma.png?fit=204%2C300&ssl=1,https://raw.githubusercontent.com/opendatasicilia/OpenDataSicilia-per-il-Coronavirus/main/docs/info_covid/Stemma_comuni_Italia/comuni/Usellus-Stemma.png,Usellus-Stemma.png,095070,095070,png
Villanova Truschedu,095071,https://i2.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Villanova_Truschedu-Stemma.png?fit=227%2C300&ssl=1,https://raw.githubusercontent.com/opendatasicilia/OpenDataSicilia-per-il-Coronavirus/main/docs/info_covid/Stemma_comuni_Italia/comuni/Villanova_Truschedu-Stemma.png,Villanova_Truschedu-Stemma.png,095071,095071,png
Villaurbana,095072,https://i2.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Villaurbana-Stemma.png?fit=230%2C300&ssl=1,https://raw.githubusercontent.com/opendatasicilia/OpenDataSicilia-per-il-Coronavirus/main/docs/info_covid/Stemma_comuni_Italia/comuni/Villaurbana-Stemma.png,Villaurbana-Stemma.png,095072,095072,png
Villa Verde,095073,https://i0.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Villa_Verde-Stemma.png?fit=239%2C300&ssl=1,https://raw.githubusercontent.com/opendatasicilia/OpenDataSicilia-per-il-Coronavirus/main/docs/info_covid/Stemma_comuni_Italia/comuni/Villa_Verde-Stemma.png,Villa_Verde-Stemma.png,095073,095073,png
Zeddiani,095074,https://i0.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Zeddiani-Stemma.png?fit=227%2C300&ssl=1,https://raw.githubusercontent.com/opendatasicilia/OpenDataSicilia-per-il-Coronavirus/main/docs/info_covid/Stemma_comuni_Italia/comuni/Zeddiani-Stemma.png,Zeddiani-Stemma.png,095074,095074,png
Zerfaliu,095075,https://i1.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Zerfaliu-Stemma.png?fit=227%2C300&ssl=1,https://raw.githubusercontent.com/opendatasicilia/OpenDataSicilia-per-il-Coronavirus/main/docs/info_covid/Stemma_comuni_Italia/comuni/Zerfaliu-Stemma.png,Zerfaliu-Stemma.png,095075,095075,png
Siapiccia,095076,https://i2.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Siapiccia-Stemma.png?fit=227%2C300&ssl=1,https://raw.githubusercontent.com/opendatasicilia/OpenDataSicilia-per-il-Coronavirus/main/docs/info_covid/Stemma_comuni_Italia/comuni/Siapiccia-Stemma.png,Siapiccia-Stemma.png,095076,095076,png
Curcuris,095077,https://i2.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/curcuris-1.jpg?fit=199%2C300&ssl=1,https://raw.githubusercontent.com/opendatasicilia/OpenDataSicilia-per-il-Coronavirus/main/docs/info_covid/Stemma_comuni_Italia/comuni/curcuris-1.jpg,curcuris-1.jpg,095077,095077,jpg
Soddì,095078,https://i0.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Soddì-Stemma.png?fit=202%2C300&ssl=1,https://raw.githubusercontent.com/opendatasicilia/OpenDataSicilia-per-il-Coronavirus/main/docs/info_covid/Stemma_comuni_Italia/comuni/Soddì-Stemma.png,Soddì-Stemma.png,095078,095078,png
Bosa,095079,https://i2.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/bosa-1.jpg?fit=262%2C300&ssl=1,https://raw.githubusercontent.com/opendatasicilia/OpenDataSicilia-per-il-Coronavirus/main/docs/info_covid/Stemma_comuni_Italia/comuni/bosa-1.jpg,bosa-1.jpg,095079,095079,jpg
Flussio,095080,https://i1.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/flussio-1.jpg?fit=204%2C300&ssl=1,https://raw.githubusercontent.com/opendatasicilia/OpenDataSicilia-per-il-Coronavirus/main/docs/info_covid/Stemma_comuni_Italia/comuni/flussio-1.jpg,flussio-1.jpg,095080,095080,jpg
Laconi,095082,https://i2.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Laconi-A.jpg?fit=201%2C300&ssl=1,https://raw.githubusercontent.com/opendatasicilia/OpenDataSicilia-per-il-Coronavirus/main/docs/info_covid/Stemma_comuni_Italia/comuni/Laconi-A.jpg,Laconi-A.jpg,095082,095082,jpg
